site_id,year,treatment_start_year,did_eligible,target_area,control_area,precip_target_area,precip_control_area
belding farms hail suppression,2007,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2008,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2009,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2010,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2011,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2012,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2013,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2014,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2015,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2016,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2017,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2018,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2019,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2020,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2021,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2022,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2023,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2024,2001,False,"fort stockton, texas",climatologically similar nearby area,,
belding farms hail suppression,2025,2001,False,"fort stockton, texas",climatologically similar nearby area,,
big bear lake,2000,2004,True,big bear lake area,adjacent areas,795.8761921576512,813.989600161039
big bear lake,2001,2004,True,big bear lake area,adjacent areas,881.818287266368,775.594258047456
big bear lake,2002,2004,True,big bear lake area,adjacent areas,802.2722627673292,814.7094833423504
big bear lake,2003,2004,True,big bear lake area,adjacent areas,818.889141004515,805.6030222397129
big bear lake,2004,2004,True,big bear lake area,adjacent areas,843.5059785275113,850.5909688026197
big bear lake,2005,2004,True,big bear lake area,adjacent areas,852.7565983958488,758.5138944215068
big bear lake,2006,2004,True,big bear lake area,adjacent areas,826.8509390920708,829.48083099467
big bear lake,2007,2004,True,big bear lake area,adjacent areas,846.5885606697567,829.1610217600182
big bear lake,2008,2004,True,big bear lake area,adjacent areas,805.1217047088114,778.6655290493242
big bear lake,2009,2004,True,big bear lake area,adjacent areas,825.2585865564669,830.678333411829
big bear lake,2010,2004,True,big bear lake area,adjacent areas,819.3890357810955,816.4036240756557
big bear lake,2011,2004,True,big bear lake area,adjacent areas,832.8295321229737,804.8130935011648
big bear lake,2012,2004,True,big bear lake area,adjacent areas,908.1664515738073,792.4016128257
big bear lake,2013,2004,True,big bear lake area,adjacent areas,791.3804667907115,797.5222637137704
big bear lake,2014,2004,True,big bear lake area,adjacent areas,863.7815288643958,869.2453023946482
big bear lake,2015,2004,True,big bear lake area,adjacent areas,806.7578866253419,820.5170704739371
big bear lake,2016,2004,True,big bear lake area,adjacent areas,855.6640247143331,842.5532500382865
big bear lake,2017,2004,True,big bear lake area,adjacent areas,879.4565322486308,805.7275154583111
big bear lake,2018,2004,True,big bear lake area,adjacent areas,847.0064749612892,808.503676344459
big bear lake,2019,2004,True,big bear lake area,adjacent areas,821.2511531289299,857.5496202312486
big bear lake,2020,2004,True,big bear lake area,adjacent areas,847.8400189090927,799.2605947112118
big bear lake,2021,2004,True,big bear lake area,adjacent areas,885.4708502755149,825.1196558023682
big bear lake,2022,2004,True,big bear lake area,adjacent areas,847.3036039215511,838.8506852768058
big bear lake,2023,2004,True,big bear lake area,adjacent areas,873.8667755089102,843.2843150460013
big bear lake,2024,2004,True,big bear lake area,adjacent areas,860.7572734828215,838.5226678745961
big bear lake,2025,2004,True,big bear lake area,adjacent areas,859.7063866215324,855.3954945273981
boise river,2000,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2001,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2002,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2003,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2004,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2005,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2006,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2007,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2008,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2009,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2010,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2011,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2012,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2013,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2014,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2015,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2016,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2017,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2018,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2019,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2020,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2021,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2022,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2023,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2024,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river,2025,2002,False,boise river drainage above lucky peak dam,climatologically similar nearby area,,
boise river cloud seeding program,2000,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,486.09860223313314,449.8213938954453
boise river cloud seeding program,2001,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,450.8479755579503,453.36593863648324
boise river cloud seeding program,2002,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,386.8714353335598,412.85490478330433
boise river cloud seeding program,2003,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,474.80354213064624,432.8961225517801
boise river cloud seeding program,2004,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,445.4418179374986,472.36907154692346
boise river cloud seeding program,2005,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,484.42601495323345,467.36617968934684
boise river cloud seeding program,2006,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,446.3941562571672,413.1785137129734
boise river cloud seeding program,2007,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,465.1624363580653,458.78699750880503
boise river cloud seeding program,2008,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,498.4159278406142,403.04436876562977
boise river cloud seeding program,2009,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,497.5383594263406,456.17337255150926
boise river cloud seeding program,2010,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,450.03549438922954,504.9441754186494
boise river cloud seeding program,2011,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,471.8446334285195,436.3026820682753
boise river cloud seeding program,2012,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,494.36142635443116,441.6419238627104
boise river cloud seeding program,2013,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,489.30529308021227,484.1007445393215
boise river cloud seeding program,2014,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,533.551201127573,428.92996211975884
boise river cloud seeding program,2015,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,504.9515315916877,454.18112425287404
boise river cloud seeding program,2016,2003,True,boise river drainage above lucky peak dam,climatologically similar nearby area,462.27468641077377,487.4110284395438
