site_id,state,year_month,year,month,target_area,control_area,target_area_precip_mm,control_area_precip_mm,target_area_seeded,seeding_season_months,treatment_start_year,did_eligible
alta_snowbird_ut,utah,2010-11,2010,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,149.6,141.18,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2010-12,2010,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,169.1,139.82,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-01,2011,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,85.21,99.26,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-02,2011,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,103.38,88.89,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-03,2011,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,81.95,91.99,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-04,2011,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,44.01,87.79,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-05,2011,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,32.22,29.81,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-06,2011,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,24.93,23.43,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-07,2011,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,36.2,28.2,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-08,2011,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,37.39,29.54,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-09,2011,9,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,62.21,19.04,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-10,2011,10,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,38.63,69.53,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-11,2011,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,109.8,74.24,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2011-12,2011,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,104.79,91.22,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-01,2012,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,138.76,84.29,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-02,2012,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,112.85,122.03,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-03,2012,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,124.43,134.71,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-04,2012,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,84.4,105.7,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-05,2012,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,56.06,67.46,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-06,2012,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,28.89,29.51,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-07,2012,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,25.09,21.28,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-08,2012,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,25.67,41.64,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-09,2012,9,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,61.88,38.24,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-10,2012,10,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,83.79,43.38,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-11,2012,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,92.39,94.88,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2012-12,2012,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,138.52,124.84,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-01,2013,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,194.9,149.76,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-02,2013,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,169.88,155.56,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-03,2013,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,153.14,146.3,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-04,2013,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,87.56,84.88,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-05,2013,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,55.68,60.89,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-06,2013,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,60.64,45.15,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-07,2013,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,34.94,29.91,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-08,2013,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,40.4,50.23,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-09,2013,9,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,54.4,53.66,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-10,2013,10,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,80.53,90.33,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-11,2013,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,140.89,62.04,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2013-12,2013,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,144.0,105.16,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-01,2014,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,115.45,110.99,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-02,2014,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,134.77,136.55,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-03,2014,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,93.42,95.03,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-04,2014,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,100.75,79.87,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-05,2014,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,50.33,46.92,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-06,2014,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,38.56,32.95,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-07,2014,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,33.49,29.78,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-08,2014,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,42.78,33.19,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-09,2014,9,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,42.19,39.27,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-10,2014,10,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,128.2,66.03,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-11,2014,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,112.79,130.6,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2014-12,2014,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,119.29,119.63,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-01,2015,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,137.5,100.65,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-02,2015,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,171.31,129.9,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-03,2015,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,97.63,83.32,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-04,2015,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,58.26,66.83,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-05,2015,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,49.37,36.07,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-06,2015,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,44.4,30.53,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-07,2015,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,36.51,23.92,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-08,2015,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,33.24,36.52,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-09,2015,9,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,46.64,58.81,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-10,2015,10,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,77.02,74.57,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-11,2015,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,117.49,97.71,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2015-12,2015,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,87.34,91.31,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-01,2016,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,103.39,110.04,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-02,2016,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,143.93,155.61,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-03,2016,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,126.92,100.38,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-04,2016,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,107.12,67.15,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-05,2016,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,37.36,53.42,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-06,2016,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,38.53,31.53,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-07,2016,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,25.86,28.91,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-08,2016,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,35.14,29.63,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-09,2016,9,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,40.59,53.14,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-10,2016,10,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,95.58,63.46,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-11,2016,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,63.08,114.97,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2016-12,2016,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,112.44,104.23,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-01,2017,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,182.14,119.1,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-02,2017,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,131.54,103.57,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-03,2017,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,116.89,96.91,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-04,2017,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,110.38,83.5,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-05,2017,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,41.87,54.61,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-06,2017,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,25.16,39.27,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-07,2017,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,28.84,10.62,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-08,2017,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,33.7,34.38,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-09,2017,9,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,36.82,42.07,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-10,2017,10,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,70.44,86.3,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-11,2017,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,145.6,69.53,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2017-12,2017,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,143.32,84.87,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-01,2018,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,81.82,95.73,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-02,2018,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,100.19,82.71,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-03,2018,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,82.73,104.11,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-04,2018,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,80.93,62.28,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-05,2018,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,36.62,24.37,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-06,2018,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,12.08,37.12,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-07,2018,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,30.91,15.56,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-08,2018,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,23.69,28.75,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-09,2018,9,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,62.43,15.4,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-10,2018,10,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,56.35,79.01,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-11,2018,11,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,60.85,58.21,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2018-12,2018,12,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,131.2,104.66,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2019-01,2019,1,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,210.01,151.35,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2019-02,2019,2,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,169.87,94.96,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2019-03,2019,3,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,157.32,126.7,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2019-04,2019,4,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,99.63,70.2,True,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2019-05,2019,5,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,55.87,69.55,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2019-06,2019,6,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,42.25,59.05,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2019-07,2019,7,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,33.95,27.06,False,11;12;1;2;3;4,2010,True
alta_snowbird_ut,utah,2019-08,2019,8,"Alta and Snowbird ski resorts, Little Cottonwood Canyon",Big Cottonwood Canyon and adjacent Wasatch drainages,44.18,25.99,False,11;12;1;2;3;4,2010,True
